@relation allSongsAllFieldsRankClassWithDatePOS

@attribute IS_EXPLICIT {TRUE, FALSE}
@attribute WEEK date "yyyy-MM-dd"
@attribute NUM_WORDS real
@attribute NUM_UNIQUE_WORDS real
@attribute MAX_WORD_LENGTH real
@attribute AVG_WORD_LENGTH real
@attribute VERBS_FRQ real
@attribute CONJUNCTIONS_FRQ real
@attribute ADJECTIVES_FRQ real
@attribute PRONOUNS_FRQ real
@attribute NUMBERS_FRQ real
@attribute NOUNS_FRQ real
@attribute TOS_FRQ real
@attribute PREPOSITIONS_FRQ real
@attribute ADVERBS_FRQ real
@attribute INTERJECTIONS_FRQ real
@attribute OTHERS_FRQ real
@attribute FOREIGNS_FRQ real
@attribute INTERROGATIVES_FRQ real
@attribute SONG_RANK_CLASS {1-10, 11-20, 21-30, 31-40, 41-50}

@data
FALSE,"1981-11-07",236,72,11,4,17.37288 real, 3.8135593 real, 4.661017 real, 11.016949 real, 0.0 real, 20.762712 real, 1.2711865 real, 9.322034 real, 10.593221 real, 0.84745765 real, 16.525423 real, 0.0 real, 3.8135593 real, 11-20
FALSE,"1984-09-22",323,64,13,3,31.888544 real, 1.2383901 real, 1.2383901 real, 18.575851 real, 0.0 real, 8.978328 real, 0.61919504 real, 4.9535604 real, 16.408669 real, 5.5727553 real, 10.526316 real, 0.0 real, 0.0 real, 21-30
FALSE,"1998-01-10",287,110,8,3,25.087109 real, 3.8327527 real, 6.271777 real, 14.634147 real, 0.34843206 real, 11.149826 real, 3.4843206 real, 7.6655054 real, 15.679442 real, 0.0 real, 9.756098 real, 0.0 real, 2.0905924 real, 11-20
FALSE,"1987-02-14",202,80,9,4,13.861386 real, 3.4653466 real, 10.39604 real, 9.9009905 real, 1.980198 real, 23.762377 real, 1.980198 real, 14.356436 real, 6.4356437 real, 0.990099 real, 10.39604 real, 0.990099 real, 1.4851485 real, 1-10
FALSE,"1983-03-26",186,91,9,4,29.032259 real, 0.53763443 real, 4.3010755 real, 18.27957 real, 0.0 real, 16.129032 real, 0.0 real, 6.9892473 real, 12.903226 real, 0.0 real, 6.9892473 real, 0.0 real, 4.83871 real, 1-10
FALSE,"1989-03-04",164,74,11,4,22.560976 real, 4.268293 real, 12.804878 real, 10.365853 real, 0.0 real, 18.90244 real, 0.0 real, 10.97561 real, 6.097561 real, 0.0 real, 14.02439 real, 0.0 real, 0.0 real, 41-50
FALSE,"1993-07-10",477,109,11,3,20.964361 real, 2.5157232 real, 6.918239 real, 22.64151 real, 0.0 real, 14.884696 real, 2.3060796 real, 10.901467 real, 7.7568135 real, 0.0 real, 8.176101 real, 0.0 real, 2.9350104 real, 1-10
FALSE,"1985-10-19",295,81,11,4,11.18644 real, 11.864407 real, 6.101695 real, 9.491526 real, 0.0 real, 42.372883 real, 0.6779661 real, 8.474576 real, 4.40678 real, 0.33898306 real, 3.7288136 real, 0.0 real, 1.6949153 real, 41-50
FALSE,"2004-07-03",658,194,11,4,19.30091 real, 2.431611 real, 4.255319 real, 16.56535 real, 0.60790277 real, 18.844984 real, 1.0638298 real, 10.486322 real, 12.158054 real, 0.15197569 real, 11.702127 real, 0.15197569 real, 2.2796352 real, 31-40
FALSE,"2004-06-19",594,188,11,3,22.558922 real, 3.8720539 real, 3.3670034 real, 16.161615 real, 0.33670035 real, 16.329966 real, 1.010101 real, 10.10101 real, 9.93266 real, 0.33670035 real, 13.973064 real, 0.0 real, 2.020202 real, 31-40
TRUE,"2002-03-16",635,252,14,4,17.165354 real, 3.3070867 real, 3.937008 real, 8.503937 real, 1.2598425 real, 36.377953 real, 2.2047243 real, 11.338583 real, 2.2047243 real, 0.0 real, 11.496063 real, 0.0 real, 2.2047243 real, 31-40
FALSE,"1983-04-30",278,71,10,3,10.791367 real, 1.0791367 real, 9.352518 real, 8.273381 real, 0.0 real, 38.129498 real, 3.5971222 real, 16.18705 real, 1.438849 real, 0.35971224 real, 10.431655 real, 0.0 real, 0.35971224 real, 21-30
FALSE,"2004-12-25",412,111,11,3,28.640778 real, 0.9708738 real, 4.3689322 real, 13.592233 real, 0.0 real, 10.92233 real, 9.223301 real, 10.679611 real, 8.7378645 real, 0.0 real, 7.76699 real, 0.0 real, 5.0970874 real, 31-40
FALSE,"2014-11-08",327,91,13,4,16.819572 real, 2.7522936 real, 5.504587 real, 9.785933 real, 0.0 real, 37.00306 real, 9.174312 real, 6.4220185 real, 3.6697247 real, 1.2232416 real, 7.033639 real, 0.0 real, 0.6116208 real, 41-50
FALSE,"2007-01-20",433,163,13,4,21.47806 real, 6.004619 real, 6.9284062 real, 16.628176 real, 0.23094688 real, 16.859123 real, 1.3856813 real, 9.4688225 real, 6.4665127 real, 0.0 real, 13.625866 real, 0.0 real, 0.92378753 real, 1-10
FALSE,"1986-11-29",177,82,12,4,17.514124 real, 0.56497175 real, 6.779661 real, 11.864407 real, 0.56497175 real, 27.683617 real, 6.2146893 real, 10.169492 real, 5.084746 real, 0.0 real, 13.559322 real, 0.0 real, 0.0 real, 31-40
FALSE,"2009-11-07",226,135,18,4,16.81416 real, 2.2123895 real, 4.424779 real, 12.831859 real, 1.3274336 real, 25.663717 real, 4.424779 real, 11.946902 real, 4.8672566 real, 0.0 real, 12.831859 real, 0.0 real, 2.6548672 real, 41-50
FALSE,"1988-12-24",287,101,12,4,19.163763 real, 2.0905924 real, 6.271777 real, 19.860628 real, 0.6968641 real, 18.4669 real, 6.620209 real, 7.6655054 real, 4.529617 real, 0.34843206 real, 12.543554 real, 0.0 real, 1.7421603 real, 1-10
FALSE,"1985-05-04",237,99,17,4,17.72152 real, 0.84388185 real, 5.063291 real, 10.126582 real, 0.84388185 real, 25.316456 real, 2.5316455 real, 7.1729956 real, 6.751055 real, 0.42194092 real, 14.345991 real, 0.0 real, 8.86076 real, 41-50
FALSE,"1990-07-07",330,103,11,4,13.636364 real, 1.5151515 real, 9.69697 real, 5.151515 real, 0.0 real, 23.333334 real, 9.393939 real, 6.969697 real, 13.030303 real, 0.0 real, 16.969696 real, 0.0 real, 0.3030303 real, 41-50
FALSE,"2014-05-03",275,122,12,3,15.636364 real, 3.2727273 real, 4.3636365 real, 16.0 real, 1.0909091 real, 30.90909 real, 0.36363637 real, 11.636364 real, 6.181818 real, 0.0 real, 10.181818 real, 0.0 real, 0.36363637 real, 11-20
FALSE,"1986-05-10",322,102,11,3,9.627329 real, 4.037267 real, 5.279503 real, 4.6583853 real, 0.0 real, 45.031055 real, 0.93167704 real, 7.4534163 real, 4.6583853 real, 0.0 real, 16.770185 real, 0.0 real, 1.552795 real, 1-10
TRUE,"1998-10-24",619,259,10,4,19.386106 real, 3.2310178 real, 5.1696286 real, 15.185783 real, 0.96930534 real, 25.848143 real, 2.2617126 real, 8.885299 real, 4.361874 real, 0.0 real, 11.793215 real, 0.0 real, 2.907916 real, 11-20
TRUE,"2009-08-08",657,219,12,3,22.222221 real, 4.870624 real, 4.870624 real, 20.395739 real, 0.152207 real, 19.025875 real, 1.6742771 real, 9.132421 real, 3.500761 real, 0.0 real, 11.719939 real, 0.0 real, 2.435312 real, 41-50
TRUE,"2009-08-22",657,219,12,3,22.222221 real, 4.870624 real, 4.870624 real, 20.395739 real, 0.152207 real, 19.025875 real, 1.6742771 real, 9.132421 real, 3.500761 real, 0.0 real, 11.719939 real, 0.0 real, 2.435312 real, 41-50
FALSE,"2003-06-07",238,83,9,3,15.966387 real, 5.462185 real, 5.882353 real, 12.184874 real, 3.3613446 real, 23.109243 real, 4.2016807 real, 9.243697 real, 1.6806723 real, 0.0 real, 12.605042 real, 0.0 real, 6.302521 real, 41-50
TRUE,"2000-01-15",445,133,19,4,17.52809 real, 3.5955057 real, 5.1685395 real, 19.101124 real, 0.0 real, 14.606742 real, 1.5730337 real, 12.134831 real, 6.0674157 real, 2.9213483 real, 8.089888 real, 0.0 real, 9.213483 real, 1-10
FALSE,"1988-04-02",121,70,9,4,19.008265 real, 4.132231 real, 11.570248 real, 15.702479 real, 0.0 real, 17.355371 real, 3.3057852 real, 9.090909 real, 7.4380164 real, 0.0 real, 9.090909 real, 0.0 real, 3.3057852 real, 31-40
FALSE,"1986-11-22",144,56,9,3,15.277778 real, 2.0833333 real, 6.25 real, 7.638889 real, 2.7777777 real, 17.36111 real, 0.6944444 real, 25.0 real, 2.7777777 real, 0.0 real, 9.027778 real, 0.0 real, 11.111111 real, 21-30
FALSE,"1985-08-24",220,83,11,4,20.0 real, 4.090909 real, 2.7272727 real, 17.727272 real, 0.0 real, 17.272728 real, 5.0 real, 12.727273 real, 7.7272725 real, 1.8181819 real, 4.090909 real, 0.0 real, 6.818182 real, 1-10
FALSE,"1983-02-12",292,113,9,3,20.547945 real, 4.452055 real, 5.479452 real, 15.410959 real, 0.0 real, 17.80822 real, 1.7123288 real, 10.958904 real, 11.643836 real, 0.0 real, 9.931507 real, 0.0 real, 2.0547945 real, 21-30
FALSE,"1984-11-17",249,99,8,3,19.27711 real, 2.811245 real, 5.62249 real, 20.883533 real, 0.0 real, 18.072289 real, 2.4096386 real, 10.441767 real, 8.032128 real, 0.0 real, 7.6305223 real, 0.0 real, 4.8192773 real, 11-20
FALSE,"2008-04-26",316,110,8,3,18.037975 real, 0.9493671 real, 0.9493671 real, 15.189874 real, 0.0 real, 13.92405 real, 2.8481014 real, 16.772152 real, 10.759494 real, 0.0 real, 12.658228 real, 0.0 real, 7.911392 real, 11-20
FALSE,"2000-08-19",299,126,10,4,19.063545 real, 3.6789298 real, 1.6722409 real, 5.016722 real, 1.3377926 real, 19.397993 real, 0.33444816 real, 10.702341 real, 12.374582 real, 0.0 real, 19.397993 real, 0.0 real, 7.0234113 real, 21-30
FALSE,"1997-11-01",504,85,11,3,43.650795 real, 0.5952381 real, 2.9761906 real, 15.277778 real, 0.3968254 real, 8.531746 real, 0.7936508 real, 9.126985 real, 1.9841269 real, 2.9761906 real, 3.1746032 real, 0.1984127 real, 10.31746 real, 11-20
TRUE,"2002-03-16",606,117,12,3,17.9868 real, 0.1650165 real, 1.8151815 real, 18.481848 real, 0.0 real, 11.056106 real, 1.650165 real, 18.316832 real, 4.1254125 real, 0.0 real, 14.356436 real, 0.0 real, 12.046205 real, 1-10
FALSE,"1992-11-21",538,149,14,3,19.51673 real, 2.6022305 real, 5.7620816 real, 20.446096 real, 0.0 real, 11.152416 real, 3.3457248 real, 9.107807 real, 10.408922 real, 0.0 real, 13.197026 real, 0.0 real, 4.4609666 real, 1-10
TRUE,"1983-10-08",339,147,12,3,19.469027 real, 2.6548672 real, 5.014749 real, 12.38938 real, 2.0648968 real, 20.353983 real, 1.7699115 real, 11.209439 real, 10.619469 real, 0.5899705 real, 10.029498 real, 1.179941 real, 2.6548672 real, 31-40
FALSE,"1981-06-27",242,79,10,3,23.553719 real, 4.132231 real, 0.8264463 real, 11.570248 real, 0.41322315 real, 24.793388 real, 5.371901 real, 10.743802 real, 5.785124 real, 0.0 real, 6.198347 real, 0.0 real, 6.6115704 real, 11-20
FALSE,"1992-03-21",272,125,15,4,25.735294 real, 1.8382353 real, 4.0441175 real, 7.352941 real, 0.0 real, 25.0 real, 1.4705882 real, 10.661765 real, 6.9852943 real, 0.7352941 real, 12.867647 real, 0.0 real, 3.3088236 real, 21-30
FALSE,"1991-05-25",542,128,9,4,30.442804 real, 4.2435427 real, 6.826568 real, 9.594096 real, 0.18450184 real, 15.129151 real, 3.1365314 real, 8.302583 real, 10.701107 real, 0.0 real, 7.7490773 real, 0.0 real, 3.690037 real, 11-20
FALSE,"2015-09-19",439,91,14,3,31.890661 real, 2.9612756 real, 2.050114 real, 18.451025 real, 0.0 real, 11.389522 real, 3.4168565 real, 4.783599 real, 9.111617 real, 0.9111617 real, 6.3781323 real, 0.0 real, 8.656036 real, 1-10
FALSE,"2000-01-29",208,127,9,3,23.076923 real, 2.8846154 real, 4.8076925 real, 15.384615 real, 0.96153843 real, 16.346153 real, 2.8846154 real, 11.538462 real, 6.730769 real, 0.0 real, 11.057693 real, 0.0 real, 4.326923 real, 31-40
FALSE,"1999-10-30",147,65,8,3,22.44898 real, 1.3605442 real, 5.442177 real, 16.32653 real, 0.0 real, 14.285714 real, 4.0816326 real, 11.564626 real, 6.122449 real, 0.0 real, 12.244898 real, 0.0 real, 6.122449 real, 41-50
FALSE,"1992-04-25",503,148,10,4,25.84493 real, 1.3916501 real, 2.385686 real, 16.89861 real, 0.0 real, 11.530815 real, 2.5844932 real, 10.536779 real, 11.133201 real, 0.0 real, 12.524851 real, 0.0 real, 5.1689863 real, 41-50
FALSE,"2007-03-03",625,117,10,4,26.24 real, 1.28 real, 2.24 real, 14.72 real, 0.0 real, 12.0 real, 2.08 real, 15.04 real, 10.08 real, 0.16 real, 12.48 real, 0.0 real, 3.68 real, 1-10
TRUE,"2003-03-08",435,245,18,4,17.241379 real, 1.3793104 real, 5.0574713 real, 10.114943 real, 0.6896552 real, 33.103447 real, 3.678161 real, 10.344828 real, 2.7586207 real, 0.0 real, 14.022988 real, 0.0 real, 1.6091954 real, 41-50
FALSE,"1987-12-19",379,100,9,3,35.09235 real, 1.5831134 real, 1.3192612 real, 15.831135 real, 0.0 real, 10.026385 real, 3.1662269 real, 7.9155674 real, 7.651715 real, 0.7915567 real, 4.7493405 real, 0.0 real, 12.137203 real, 41-50
FALSE,"1988-02-20",379,100,9,3,35.09235 real, 1.5831134 real, 1.3192612 real, 15.831135 real, 0.0 real, 10.026385 real, 3.1662269 real, 7.9155674 real, 7.651715 real, 0.7915567 real, 4.7493405 real, 0.0 real, 12.137203 real, 1-10
FALSE,"1986-05-17",345,131,8,3,20.869566 real, 1.4492754 real, 4.927536 real, 20.0 real, 0.28985506 real, 20.0 real, 3.4782608 real, 10.144928 real, 6.6666665 real, 0.0 real, 6.6666665 real, 0.0 real, 5.5072465 real, 1-10
FALSE,"2006-04-29",271,114,10,3,25.09225 real, 7.0110703 real, 5.535055 real, 11.808118 real, 0.0 real, 10.701107 real, 4.0590405 real, 8.118081 real, 14.0221405 real, 1.1070111 real, 8.118081 real, 0.0 real, 4.4280443 real, 1-10
FALSE,"1989-02-11",205,43,10,3,21.463415 real, 1.4634147 real, 8.780488 real, 19.512196 real, 0.0 real, 15.609756 real, 0.0 real, 10.243902 real, 7.3170733 real, 0.0 real, 5.8536587 real, 0.0 real, 9.756098 real, 11-20
FALSE,"1989-03-04",205,43,10,3,21.463415 real, 1.4634147 real, 8.780488 real, 19.512196 real, 0.0 real, 15.609756 real, 0.0 real, 10.243902 real, 7.3170733 real, 0.0 real, 5.8536587 real, 0.0 real, 9.756098 real, 1-10
FALSE,"1989-10-14",207,65,11,3,16.908213 real, 0.0 real, 6.2801933 real, 23.188406 real, 1.4492754 real, 14.009662 real, 0.9661836 real, 15.942029 real, 3.8647344 real, 2.415459 real, 6.2801933 real, 0.0 real, 8.695652 real, 21-30
FALSE,"1980-03-15",223,59,10,3,20.179373 real, 0.0 real, 6.7264576 real, 22.421524 real, 0.44843048 real, 8.52018 real, 0.89686096 real, 15.695067 real, 4.484305 real, 4.484305 real, 8.96861 real, 0.0 real, 7.1748877 real, 41-50
FALSE,"2001-09-22",228,97,13,3,21.052631 real, 4.385965 real, 1.754386 real, 17.982456 real, 0.0 real, 14.912281 real, 4.385965 real, 9.649123 real, 15.350877 real, 0.0 real, 5.263158 real, 0.0 real, 5.263158 real, 21-30
FALSE,"2006-02-11",148,67,12,3,22.972973 real, 0.6756757 real, 7.4324327 real, 12.837838 real, 0.0 real, 17.567568 real, 5.4054055 real, 12.162162 real, 10.135135 real, 0.6756757 real, 8.1081085 real, 0.6756757 real, 1.3513514 real, 31-40
FALSE,"2007-04-21",174,60,11,4,27.586206 real, 3.4482758 real, 2.2988505 real, 6.321839 real, 0.57471263 real, 24.137932 real, 8.620689 real, 6.321839 real, 3.4482758 real, 0.0 real, 9.195402 real, 0.0 real, 8.045977 real, 1-10
FALSE,"1998-01-10",366,98,10,4,17.213116 real, 0.27322406 real, 1.9125683 real, 7.6502733 real, 5.7377048 real, 21.5847 real, 3.0054646 real, 16.666666 real, 10.382514 real, 0.0 real, 8.469945 real, 0.0 real, 7.103825 real, 41-50
FALSE,"2002-05-04",356,131,9,3,21.629213 real, 2.52809 real, 3.0898876 real, 14.606742 real, 0.8426966 real, 18.258427 real, 4.775281 real, 12.35955 real, 4.775281 real, 0.0 real, 12.921349 real, 0.0 real, 4.2134833 real, 31-40
FALSE,"1993-10-30",293,57,9,3,24.57338 real, 1.0238907 real, 16.382252 real, 17.406143 real, 0.0 real, 14.334471 real, 0.34129694 real, 1.3651878 real, 4.43686 real, 1.0238907 real, 12.627986 real, 0.0 real, 6.4846416 real, 11-20
FALSE,"1984-06-09",202,64,12,4,29.70297 real, 1.980198 real, 1.980198 real, 10.39604 real, 0.0 real, 26.237623 real, 1.4851485 real, 2.970297 real, 10.891089 real, 0.0 real, 6.930693 real, 0.0 real, 7.4257426 real, 31-40
FALSE,"2001-05-19",319,94,9,3,23.197493 real, 2.1943574 real, 5.015674 real, 14.733542 real, 0.0 real, 17.868338 real, 2.1943574 real, 14.106583 real, 3.7617555 real, 0.0 real, 10.344828 real, 0.0 real, 6.583072 real, 21-30
FALSE,"1990-05-05",18,18,14,5,22.222221 real, 0.0 real, 0.0 real, 11.111111 real, 0.0 real, 27.777779 real, 5.5555553 real, 11.111111 real, 5.5555553 real, 0.0 real, 16.666666 real, 0.0 real, 0.0 real, 1-10
TRUE,"1999-05-15",496,209,13,3,20.564516 real, 3.2258065 real, 5.040323 real, 14.919354 real, 0.4032258 real, 17.338709 real, 2.8225806 real, 10.685484 real, 8.064516 real, 0.0 real, 12.5 real, 0.0 real, 4.435484 real, 11-20
FALSE,"1981-03-21",263,89,12,3,19.771864 real, 3.041825 real, 6.463878 real, 15.969582 real, 0.0 real, 15.969582 real, 1.1406844 real, 8.365019 real, 9.125475 real, 0.0 real, 10.26616 real, 0.0 real, 9.885932 real, 1-10
FALSE,"1982-07-03",290,122,10,3,24.827587 real, 3.4482758 real, 3.7931035 real, 13.448276 real, 0.3448276 real, 14.827586 real, 5.5172415 real, 6.8965516 real, 9.655172 real, 0.6896552 real, 11.034483 real, 0.0 real, 5.5172415 real, 21-30
FALSE,"1996-11-30",301,114,12,3,25.24917 real, 5.3156147 real, 3.986711 real, 16.943521 real, 0.0 real, 12.624585 real, 2.3255813 real, 9.302325 real, 10.631229 real, 1.3289037 real, 9.966778 real, 0.0 real, 2.3255813 real, 11-20
FALSE,"1990-02-24",305,93,10,3,20.655737 real, 3.6065574 real, 1.9672132 real, 19.016394 real, 0.6557377 real, 14.754098 real, 2.6229508 real, 13.770492 real, 4.9180326 real, 1.6393442 real, 10.819673 real, 0.0 real, 5.5737705 real, 1-10
FALSE,"2012-04-21",373,88,11,3,20.64343 real, 2.6809652 real, 5.630027 real, 22.788204 real, 0.0 real, 15.281502 real, 1.608579 real, 7.5067024 real, 10.455764 real, 2.144772 real, 6.702413 real, 0.0 real, 4.5576406 real, 1-10
FALSE,"2013-12-07",331,110,11,3,23.86707 real, 2.4169185 real, 2.4169185 real, 17.52266 real, 0.3021148 real, 9.365559 real, 3.9274924 real, 6.042296 real, 13.293052 real, 0.9063444 real, 11.480363 real, 0.0 real, 8.459214 real, 21-30
FALSE,"1984-09-08",323,108,8,3,26.006191 real, 3.0959752 real, 9.907121 real, 12.693499 real, 1.5479876 real, 16.408669 real, 8.359133 real, 3.7151704 real, 3.4055727 real, 0.0 real, 10.835914 real, 0.0 real, 4.024768 real, 41-50
TRUE,"2011-02-26",416,97,8,3,17.548077 real, 3.8461537 real, 4.326923 real, 13.461538 real, 0.24038461 real, 26.201923 real, 1.9230769 real, 9.615385 real, 6.730769 real, 0.0 real, 12.980769 real, 0.0 real, 3.125 real, 11-20
TRUE,"2008-11-01",543,238,20,3,18.78453 real, 5.524862 real, 4.4198895 real, 14.548803 real, 0.18416207 real, 25.230202 real, 2.0257826 real, 10.497237 real, 4.7882137 real, 0.0 real, 11.970534 real, 0.0 real, 2.0257826 real, 31-40
TRUE,"1997-03-01",568,268,14,4,22.711267 real, 3.6971831 real, 5.8098593 real, 14.788733 real, 0.52816904 real, 19.014084 real, 2.8169014 real, 8.098592 real, 5.9859157 real, 0.17605634 real, 8.6267605 real, 0.0 real, 7.746479 real, 31-40
FALSE,"2007-08-04",438,143,13,4,17.579908 real, 4.3378997 real, 6.1643834 real, 9.36073 real, 0.2283105 real, 28.995434 real, 2.2831051 real, 8.219178 real, 11.187215 real, 0.0 real, 7.305936 real, 0.0 real, 4.3378997 real, 1-10
TRUE,"2004-12-25",430,167,13,4,18.60465 real, 3.9534883 real, 3.7209303 real, 11.627907 real, 0.0 real, 25.813953 real, 3.2558138 real, 11.16279 real, 4.418605 real, 0.23255815 real, 14.186047 real, 0.0 real, 3.0232558 real, 21-30
TRUE,"2003-09-27",430,156,10,3,19.069767 real, 1.1627907 real, 5.3488374 real, 13.953488 real, 0.6976744 real, 22.55814 real, 1.3953488 real, 14.418605 real, 4.418605 real, 0.0 real, 11.395349 real, 0.0 real, 5.581395 real, 21-30
TRUE,"1998-02-28",227,87,13,4,20.704845 real, 2.2026432 real, 4.845815 real, 18.942732 real, 0.0 real, 18.502203 real, 3.0837004 real, 11.013216 real, 5.2863436 real, 0.0 real, 13.656387 real, 0.0 real, 1.7621145 real, 41-50
TRUE,"2001-05-26",625,168,11,3,18.72 real, 4.16 real, 4.16 real, 12.64 real, 0.64 real, 21.6 real, 2.4 real, 13.28 real, 6.24 real, 0.0 real, 13.92 real, 0.0 real, 2.24 real, 1-10
FALSE,"2003-05-31",666,137,10,3,24.024025 real, 1.951952 real, 2.7027028 real, 21.171171 real, 0.0 real, 12.612613 real, 2.2522523 real, 10.36036 real, 5.4054055 real, 0.0 real, 13.363363 real, 0.0 real, 6.156156 real, 41-50
TRUE,"1999-09-11",723,275,12,4,18.118948 real, 1.659751 real, 5.394191 real, 15.214384 real, 0.2766252 real, 32.08852 real, 1.1065007 real, 7.607192 real, 7.883817 real, 0.2766252 real, 6.7773166 real, 0.0 real, 3.5961273 real, 21-30
FALSE,"1989-07-15",364,79,11,3,34.89011 real, 0.82417583 real, 1.0989012 real, 21.428572 real, 0.82417583 real, 6.8681316 real, 4.120879 real, 6.0439563 real, 6.5934067 real, 0.0 real, 9.89011 real, 0.0 real, 7.4175825 real, 1-10
FALSE,"1987-04-04",316,108,12,3,22.468355 real, 1.5822785 real, 2.5316455 real, 18.354431 real, 0.0 real, 20.56962 real, 4.746835 real, 8.86076 real, 6.012658 real, 0.0 real, 10.759494 real, 0.0 real, 4.113924 real, 11-20
TRUE,"2008-05-31",638,168,10,4,25.23511 real, 2.9780564 real, 2.8213167 real, 18.025078 real, 0.0 real, 13.636364 real, 3.7617555 real, 10.9717865 real, 9.247649 real, 0.0 real, 9.404388 real, 0.0 real, 3.9184954 real, 11-20
TRUE,"2006-04-22",751,216,11,3,17.177097 real, 2.1304927 real, 4.660453 real, 14.913448 real, 0.79893476 real, 19.174435 real, 1.0652463 real, 13.448735 real, 3.9946737 real, 0.66577893 real, 15.17976 real, 0.0 real, 6.7909455 real, 1-10
FALSE,"1986-04-12",176,67,8,3,26.704546 real, 1.7045455 real, 1.1363636 real, 21.022728 real, 0.0 real, 11.931818 real, 1.1363636 real, 4.5454545 real, 7.3863635 real, 1.7045455 real, 10.795455 real, 0.0 real, 11.931818 real, 1-10
FALSE,"1988-10-01",268,70,11,3,29.850746 real, 3.7313433 real, 2.9850745 real, 21.268656 real, 0.0 real, 12.686567 real, 1.8656716 real, 4.850746 real, 3.358209 real, 1.4925373 real, 8.208955 real, 0.0 real, 9.701492 real, 21-30
TRUE,"2004-11-27",385,130,13,4,22.337662 real, 0.77922076 real, 5.194805 real, 19.48052 real, 0.77922076 real, 17.402597 real, 1.8181819 real, 8.571428 real, 3.6363637 real, 0.0 real, 9.350649 real, 0.0 real, 10.649351 real, 41-50
TRUE,"2000-09-23",533,259,11,4,19.512196 real, 3.564728 real, 5.6285176 real, 14.071295 real, 1.3133209 real, 24.765478 real, 2.8142588 real, 9.943715 real, 6.003752 real, 0.0 real, 10.881801 real, 0.0 real, 1.500938 real, 41-50
FALSE,"1998-03-21",811,205,11,3,25.277435 real, 1.1097411 real, 2.3427868 real, 23.057953 real, 0.12330456 real, 15.906288 real, 1.3563502 real, 10.727497 real, 5.3020964 real, 0.0 real, 10.480887 real, 0.0 real, 4.4389644 real, 1-10
TRUE,"2000-08-12",564,219,12,3,17.9078 real, 2.4822695 real, 6.382979 real, 17.375887 real, 0.35460994 real, 18.971632 real, 1.0638298 real, 10.815603 real, 6.028369 real, 2.8368795 real, 11.347518 real, 0.0 real, 4.4326243 real, 21-30
FALSE,"1982-10-09",134,82,10,4,19.402985 real, 6.716418 real, 5.970149 real, 7.4626865 real, 0.0 real, 22.38806 real, 2.238806 real, 8.208955 real, 14.179105 real, 0.0 real, 8.208955 real, 0.0 real, 5.223881 real, 11-20
FALSE,"2001-10-13",637,249,13,4,23.076923 real, 2.354788 real, 4.709576 real, 10.989011 real, 0.0 real, 24.803768 real, 2.9827316 real, 8.477237 real, 5.4945054 real, 0.9419152 real, 11.459969 real, 0.0 real, 4.709576 real, 21-30
FALSE,"1987-05-09",202,75,13,4,24.257425 real, 3.960396 real, 3.4653466 real, 7.920792 real, 0.0 real, 23.267326 real, 5.4455447 real, 5.4455447 real, 8.910892 real, 0.0 real, 10.891089 real, 0.0 real, 6.4356437 real, 11-20
